author_id,twitter_handle,year,total_tweets,total_likes_tw,total_retweets,total_replies,total_tweets_rt
2576790361,StrankaSAB,2021,338,9409,3476,1371,563
2577007622,strankalevica,2014,924,2241,1378,664,722
2577007622,strankalevica,2015,524,1609,901,446,509
2577007622,strankalevica,2016,1805,5094,2308,1166,52
2577007622,strankalevica,2017,1415,6865,2321,2270,71
2577007622,strankalevica,2018,990,16425,3279,4020,111
2577007622,strankalevica,2019,523,14696,2531,3780,45
2577007622,strankalevica,2020,735,51627,8613,16127,121
2577007622,strankalevica,2021,464,38525,5238,10297,56
2584619100,StrankaSMC,2014,45,51,48,11,139
2584619100,StrankaSMC,2015,1241,1971,1012,505,2600
2584619100,StrankaSMC,2016,1786,3212,1046,865,2540
2584619100,StrankaSMC,2017,1290,3764,854,1198,2705
2584619100,StrankaSMC,2018,1051,8132,1870,1965,1301
2584619100,StrankaSMC,2019,530,3504,687,752,677
2584619100,StrankaSMC,2020,850,14812,2145,2730,355
2584619100,StrankaSMC,2021,236,5316,897,725,44
2719624907,estoniangreens,2014,10,5,4,0,91
2719624907,estoniangreens,2015,19,16,11,6,35
2719624907,estoniangreens,2016,6,5,1,0,NA
2719624907,estoniangreens,2017,102,35,11,0,5
2719624907,estoniangreens,2018,101,72,20,2,2
2719624907,estoniangreens,2019,83,54,6,7,NA
2719624907,estoniangreens,2020,137,90,26,18,NA
2719624907,estoniangreens,2021,90,79,8,7,11
2808263274,antidiaploki,2014,3,0,0,0,NA
2808263274,antidiaploki,2015,817,580,447,25,1
2808263274,antidiaploki,2016,1110,166,89,37,1
2808263274,antidiaploki,2017,957,149,47,48,NA
2808263274,antidiaploki,2018,1101,551,259,67,13
2808263274,antidiaploki,2019,789,322,149,45,43
2808263274,antidiaploki,2020,38,53,4,0,NA
2808263274,antidiaploki,2021,105,173,17,10,1
2822530175,fvdemocratie,2014,1,4,6,1,NA
2822530175,fvdemocratie,2015,657,410,1810,266,666
2822530175,fvdemocratie,2016,2093,18337,34616,4837,1609
2822530175,fvdemocratie,2017,1459,145362,94617,18522,1315
2822530175,fvdemocratie,2018,772,176133,81348,19928,1419
2822530175,fvdemocratie,2019,602,268352,92050,25010,709
2822530175,fvdemocratie,2020,876,504097,161161,57197,749
2822530175,fvdemocratie,2021,640,511573,145397,47273,687
2957082293,tokinima,2015,563,4680,3308,501,113
2957082293,tokinima,2016,275,7082,3294,111,36
2957082293,tokinima,2017,215,7884,2942,123,32
2957082293,tokinima,2018,95,4071,1520,71,21
2957082293,tokinima,2019,62,1854,720,28,20
2957082293,tokinima,2020,10,363,111,4,2
2957082293,tokinima,2021,1,12,2,0,1
2981372711,Partia_KORWiN,2015,1872,23593,10249,3299,213
2981372711,Partia_KORWiN,2016,1448,23254,10515,1689,1977
2981372711,Partia_KORWiN,2017,519,13503,5759,853,2643
2981372711,Partia_KORWiN,2018,349,20726,6226,1294,1186
2981372711,Partia_KORWiN,2019,521,25727,6361,1332,5176
2981372711,Partia_KORWiN,2020,325,40350,7176,2301,6321
2981372711,Partia_KORWiN,2021,188,20476,3795,868,1033
3017869683,DenkNL,2015,161,123,343,143,153
3017869683,DenkNL,2016,295,3392,2723,2985,50
3017869683,DenkNL,2017,183,4463,2847,2490,95
3017869683,DenkNL,2018,461,10927,5747,5304,150
3017869683,DenkNL,2019,324,9265,4266,8233,62
3017869683,DenkNL,2020,327,10818,3148,6308,221
3017869683,DenkNL,2021,400,16788,3503,4274,275
3064926892,ItaliainComune,2015,163,32,69,22,55
3064926892,ItaliainComune,2016,7,6,14,8,12
3064926892,ItaliainComune,2017,25,112,60,27,3
3064926892,ItaliainComune,2018,5,25,8,1,7
3064926892,ItaliainComune,2019,34,598,183,46,25
3087068219,CDUPCPPEV,2015,1557,693,1010,61,NA
3087068219,CDUPCPPEV,2017,71,126,65,12,NA
3087068219,CDUPCPPEV,2018,1,17,5,3,NA
3087068219,CDUPCPPEV,2019,949,9806,3434,563,19
3087068219,CDUPCPPEV,2021,47,706,226,11,NA
3087385667,KamPiederValsts,2015,2,1,2,0,NA
3092798375,SocDems,2015,866,3752,5310,626,788
3092798375,SocDems,2016,1171,11932,12207,1012,1026
3092798375,SocDems,2017,1153,22704,18469,1042,848
3092798375,SocDems,2018,2131,40983,22615,1657,2848
3092798375,SocDems,2019,1275,27050,11855,967,3882
3092798375,SocDems,2020,2357,87734,27221,3164,3659
3092798375,SocDems,2021,877,50442,12976,2187,625
3104219584,partiarazem,2015,1542,13981,6672,1693,436
3104219584,partiarazem,2016,1001,38691,15029,4028,756
3104219584,partiarazem,2017,1025,53949,17417,4590,1575
3104219584,partiarazem,2018,537,39586,11691,3513,2561
3104219584,partiarazem,2019,2029,352436,51321,15775,2015
3104219584,partiarazem,2020,2606,719100,85797,29515,4036
3104219584,partiarazem,2021,1113,175944,17648,8483,2348
3192062206,Nowoczesna,2015,4525,31844,9229,7813,1557
3192062206,Nowoczesna,2016,6887,98305,21520,18777,3577
3192062206,Nowoczesna,2017,4798,150444,55851,31292,7200
3192062206,Nowoczesna,2018,2769,95435,37576,24076,7271
3192062206,Nowoczesna,2019,1049,24742,8725,7008,5340
3192062206,Nowoczesna,2020,472,7968,3126,1608,5060
3192062206,Nowoczesna,2021,137,5298,1313,558,1644
3295067231,articoloUnoMDP,2015,438,1390,2130,333,152
3295067231,articoloUnoMDP,2016,911,10611,9015,2764,283
3295067231,articoloUnoMDP,2017,1356,31701,20524,4528,6108
3295067231,articoloUnoMDP,2018,1004,15492,7610,2356,4890
3295067231,articoloUnoMDP,2019,1650,25968,11994,1926,4797
3295067231,articoloUnoMDP,2020,1191,20205,9268,1223,5604
3295067231,articoloUnoMDP,2021,637,22473,7626,1752,3001
3298412525,NiemcywPolsce,2015,102,51,29,10,35
3298412525,NiemcywPolsce,2016,89,144,71,12,57
3298412525,NiemcywPolsce,2017,64,128,59,19,82
3298412525,NiemcywPolsce,2018,93,547,263,34,89
3298412525,NiemcywPolsce,2019,89,409,208,55,115
3298412525,NiemcywPolsce,2020,194,1258,530,40,194
3298412525,NiemcywPolsce,2021,129,933,313,58,96
3387848577,KUKIZ15,2015,2,14,5,3,NA
3387848577,KUKIZ15,2016,2814,50671,21217,11099,1660
3387848577,KUKIZ15,2017,1307,42350,11976,10908,1219
3387848577,KUKIZ15,2018,252,13218,3497,2146,617
3387848577,KUKIZ15,2019,305,9926,2128,4028,674
3387848577,KUKIZ15,2020,55,770,193,399,701
3387848577,KUKIZ15,2021,20,450,86,139,55
3542965397,NS_reformisti,2015,81,18,14,6,3
3906310100,EnComu_Podem,2015,1070,18480,38411,1768,1169
3906310100,EnComu_Podem,2016,3377,55642,83637,6640,4124
3906310100,EnComu_Podem,2017,2960,52658,54670,6435,3005
3906310100,EnComu_Podem,2018,2973,44716,39900,4784,3230
3906310100,EnComu_Podem,2019,4046,104348,65258,8070,4861
3906310100,EnComu_Podem,2020,2870,89808,50590,14295,5218
3906310100,EnComu_Podem,2021,1775,102736,59235,15060,2698
4069301782,En_Marea,2015,1664,12275,21895,543,1159
4069301782,En_Marea,2016,4813,52470,73609,3391,2702
4069301782,En_Marea,2017,7798,63895,64691,3320,1653
4069301782,En_Marea,2018,7742,49642,37761,6613,1124
4069301782,En_Marea,2019,3714,32763,18671,3330,791
4069301782,En_Marea,2020,613,6989,4144,454,246
4396594342,PartiAnimaliste,2016,61,2127,1794,134,45
4396594342,PartiAnimaliste,2017,606,27881,27290,2004,880
4396594342,PartiAnimaliste,2018,217,17895,14422,1156,339
4396594342,PartiAnimaliste,2019,502,146335,78758,7012,227
4396594342,PartiAnimaliste,2020,811,185320,98223,9648,274
4396594342,PartiAnimaliste,2021,443,95125,50749,5286,68
4441430115,alde_romania,2015,39,2,0,0,NA
4441430115,alde_romania,2016,1179,31,46,3,NA
4441430115,alde_romania,2017,659,48,44,9,NA
4441430115,alde_romania,2018,1006,133,134,19,NA
4441430115,alde_romania,2019,440,100,44,20,NA
4458375135,ilPCI,2015,59,79,159,2,1
4458375135,ilPCI,2016,1098,957,5604,40,6
4458375135,ilPCI,2017,977,1847,5959,101,1
4458375135,ilPCI,2018,769,2629,2017,133,NA
4458375135,ilPCI,2019,473,2999,1185,138,NA
4458375135,ilPCI,2020,221,1698,694,26,NA
4458375135,ilPCI,2021,19,179,73,12,NA
4813171035,enmarchefr,2016,390,23828,17755,2461,299
4813171035,enmarchefr,2017,1878,347331,228346,24365,1559
4813171035,enmarchefr,2018,1260,280593,144203,45488,1403
4813171035,enmarchefr,2019,898,220510,97241,50025,1793
4813171035,enmarchefr,2020,830,113320,44727,28922,2591
4813171035,enmarchefr,2021,241,51250,18963,7156,386
4897361049,FranceInsoumise,2016,1496,29151,38511,1985,1961
4897361049,FranceInsoumise,2017,4972,436295,304009,20098,13705
4897361049,FranceInsoumise,2018,3282,396626,307221,31712,797
4897361049,FranceInsoumise,2019,3105,340637,220982,34814,3240
4897361049,FranceInsoumise,2020,1006,177614,104068,19769,2062
4897361049,FranceInsoumise,2021,302,41377,21612,3778,2471
705733397956661200,DobraDrzava,2016,65,5,2,2,6
705733397956661200,DobraDrzava,2017,54,34,15,8,3
705733397956661200,DobraDrzava,2018,277,2008,782,195,8
705733397956661200,DobraDrzava,2019,856,5345,1318,472,20
705733397956661200,DobraDrzava,2020,3386,26113,4863,2881,90
705733397956661200,DobraDrzava,2021,1790,13196,2131,1669,89
707593432445952e3,LaburistiHR,2016,551,786,254,41,18
707593432445952e3,LaburistiHR,2017,172,209,64,1,NA
707593432445952e3,LaburistiHR,2018,61,192,55,2,NA
707593432445952e3,LaburistiHR,2019,284,1450,439,39,NA
707593432445952e3,LaburistiHR,2020,57,184,29,5,20
70848574794752e4,pmp_ro,2017,1,2,0,1,NA
719824368608669700,PnlRomania,2016,1024,26,4,9,NA
719824368608669700,PnlRomania,2017,1497,54,17,9,NA
719824368608669700,PnlRomania,2018,1341,224,74,25,NA
719824368608669700,PnlRomania,2019,345,244,80,14,NA
720633106521264100,pl_eleftherias,2016,428,12569,6318,426,311
720633106521264100,pl_eleftherias,2017,21,230,129,17,285
720633106521264100,pl_eleftherias,2018,129,713,366,26,731
720633106521264100,pl_eleftherias,2019,541,2668,1008,69,806
720633106521264100,pl_eleftherias,2020,203,1419,383,41,624
720633106521264100,pl_eleftherias,2021,43,259,66,3,231
748256028786032600,JuntsXCat,2017,1141,459244,235221,14218,886
748256028786032600,JuntsXCat,2018,7002,746488,326113,32010,7747
748256028786032600,JuntsXCat,2019,7949,1147068,473043,38340,8279
748256028786032600,JuntsXCat,2020,3660,439460,176993,16340,6393
748256028786032600,JuntsXCat,2021,1406,264855,113581,11978,2465
761825909242462200,ellinikilisi,2016,447,4054,2009,108,546
761825909242462200,ellinikilisi,2017,1606,21112,11839,757,490
761825909242462200,ellinikilisi,2018,516,10180,4879,212,796
761825909242462200,ellinikilisi,2019,154,4650,1187,120,362
761825909242462200,ellinikilisi,2020,1053,15872,3825,385,3
761825909242462200,ellinikilisi,2021,583,6623,899,133,NA
777789978768269300,HSSHrvatska,2016,25,45,10,9,15
777789978768269300,HSSHrvatska,2017,296,3098,308,142,120
777789978768269300,HSSHrvatska,2018,311,5409,599,400,272
777789978768269300,HSSHrvatska,2019,272,4870,563,477,258
777789978768269300,HSSHrvatska,2020,312,4421,438,636,116
777789978768269300,HSSHrvatska,2021,92,527,60,51,29
778492718892867600,UniaEuroDem,2016,143,123,90,62,93
778492718892867600,UniaEuroDem,2017,53,150,99,29,53
778492718892867600,UniaEuroDem,2018,23,138,73,11,91
778492718892867600,UniaEuroDem,2019,16,65,24,8,31
778492718892867600,UniaEuroDem,2021,14,86,25,7,84
785082087237886e3,ResistonsFrance,2017,6,40,21,5,1
785082087237886e3,ResistonsFrance,2018,6,219,95,19,NA
785082087237886e3,ResistonsFrance,2019,7,131,69,10,3
785082087237886e3,ResistonsFrance,2020,137,1300,526,54,76
785082087237886e3,ResistonsFrance,2021,71,500,265,20,45
788291127384367100,UdcIta,2016,74,96,114,7,94
788291127384367100,UdcIta,2017,791,1061,597,49,330
788291127384367100,UdcIta,2018,780,3079,1563,120,754
788291127384367100,UdcIta,2019,627,1935,1203,89,620
788291127384367100,UdcIta,2020,916,2904,1485,71,771
788291127384367100,UdcIta,2021,396,1289,615,62,365
788473121208733700,usr_romania,2016,54,75,45,5,5
788473121208733700,usr_romania,2017,498,518,211,17,1
788473121208733700,usr_romania,2018,481,1422,435,106,10
788473121208733700,usr_romania,2019,552,10254,1394,613,164
788473121208733700,usr_romania,2020,151,2038,294,128,88
788473121208733700,usr_romania,2021,66,841,98,68,65
795584096349159400,progresivne_sk,2017,8,71,18,2,NA
795584096349159400,progresivne_sk,2018,66,513,116,39,36
795584096349159400,progresivne_sk,2019,23,583,84,48,11
795584096349159400,progresivne_sk,2021,1,21,0,0,NA
795737664049807400,NationalPartyIE,2016,40,164,161,31,21
795737664049807400,NationalPartyIE,2017,368,3092,1942,362,52
795737664049807400,NationalPartyIE,2018,285,6089,1709,562,116
795737664049807400,NationalPartyIE,2019,618,29330,7548,2684,62
795737664049807400,NationalPartyIE,2020,439,36202,9308,2436,607
795737664049807400,NationalPartyIE,2021,250,15413,3176,1233,350
801505086090383400,GILTofficial,2018,30,38,11,9,NA
801505086090383400,GILTofficial,2019,220,178,86,80,55
801505086090383400,GILTofficial,2020,14,23,6,7,NA
801505086090383400,GILTofficial,2021,2,4,2,0,1
803251339425890300,zentrum1870,2016,22,64,24,0,2
803251339425890300,zentrum1870,2017,65,223,77,9,4
803251339425890300,zentrum1870,2018,13,27,3,6,NA
803251339425890300,zentrum1870,2019,2,12,2,1,NA
803251339425890300,zentrum1870,2021,51,231,17,8,NA
808227134867177500,BulgariaDA,2016,5,51,8,2,NA
808227134867177500,BulgariaDA,2017,319,2543,1148,243,77
808227134867177500,BulgariaDA,2018,90,971,326,43,2
808227134867177500,BulgariaDA,2019,188,835,195,40,NA
808227134867177500,BulgariaDA,2020,379,6533,1160,245,1
808227134867177500,BulgariaDA,2021,182,3168,482,179,85
820968297520889900,BSP_Bulgaria,2017,964,734,214,24,81
820968297520889900,BSP_Bulgaria,2018,1014,417,203,70,71
820968297520889900,BSP_Bulgaria,2019,385,130,41,19,19
820968297520889900,BSP_Bulgaria,2020,22,17,0,0,2
828640729090097200,momentumhu,2017,142,495,76,13,3
828640729090097200,momentumhu,2018,9,64,15,5,2
828640729090097200,momentumhu,2019,219,3807,745,191,97
828640729090097200,momentumhu,2020,159,1598,322,158,55
828640729090097200,momentumhu,2021,110,2385,249,317,79
831205999688179700,GenerationsMvt,2017,412,39669,29958,1515,48
831205999688179700,GenerationsMvt,2018,897,130646,87111,5920,553
831205999688179700,GenerationsMvt,2019,624,66124,40012,2837,1335
831205999688179700,GenerationsMvt,2020,382,38672,19533,1295,698
831205999688179700,GenerationsMvt,2021,213,19118,9188,795,728
858254942280314900,vazrazhdane,2017,27,31,2,0,NA
858254942280314900,vazrazhdane,2018,125,187,111,2,NA
858254942280314900,vazrazhdane,2019,581,791,265,13,18
858254942280314900,vazrazhdane,2020,591,1126,299,4,1
858254942280314900,vazrazhdane,2021,573,1511,151,15,1
876484109219921900,SinisetRp,2017,345,2309,530,423,354
876484109219921900,SinisetRp,2018,976,6405,1505,993,1362
876484109219921900,SinisetRp,2019,401,3289,481,496,494
876484109219921900,SinisetRp,2020,48,332,39,29,38
876484109219921900,SinisetRp,2021,35,216,59,22,34
904043304429527e3,PRORomaniaNat,2017,4,0,0,0,1
904043304429527e3,PRORomaniaNat,2018,459,19,2,3,2
904043304429527e3,PRORomaniaNat,2019,437,436,14,16,2
904043304429527e3,PRORomaniaNat,2020,29,55,3,4,5
908437276740456400,NarDemokracie,2017,13,0,3,0,7
908437276740456400,NarDemokracie,2018,159,87,41,10,24
908437276740456400,NarDemokracie,2019,100,145,63,21,12
908437276740456400,NarDemokracie,2020,71,62,23,10,9
908437276740456400,NarDemokracie,2021,47,35,17,1,5
930822249707376600,Piu_Europa,2017,13,1686,861,144,NA
930822249707376600,Piu_Europa,2018,940,108883,38820,7852,488
930822249707376600,Piu_Europa,2019,995,156300,46921,10229,1126
930822249707376600,Piu_Europa,2020,1439,165959,44832,10371,1478
930822249707376600,Piu_Europa,2021,279,38574,7283,1961,231
93628472779486e4,potere_alpopolo,2017,138,2126,1500,104,105
93628472779486e4,potere_alpopolo,2018,2168,142934,63801,7374,1449
93628472779486e4,potere_alpopolo,2019,1287,56544,19484,2646,1357
93628472779486e4,potere_alpopolo,2020,1422,64673,18878,2382,1251
93628472779486e4,potere_alpopolo,2021,466,35458,8610,1498,435
937357777294544900,liberi_uguali,2017,31,1247,747,188,729
937357777294544900,liberi_uguali,2018,719,48148,22097,6358,2844
941240370159083500,insieme2018,2017,20,386,206,21,12
941240370159083500,insieme2018,2018,216,3431,2213,80,214
943183744562880500,noiconitalia,2017,5,70,35,1,8
943183744562880500,noiconitalia,2018,1,11,4,1,119
959102125069537300,StrankaLMS,2018,266,1678,252,544,80
959102125069537300,StrankaLMS,2019,258,2171,340,850,78
959102125069537300,StrankaLMS,2020,1400,33462,7494,12060,584
959102125069537300,StrankaLMS,2021,1112,20391,5182,4141,401
964483974440595500,mera25_gr,2018,779,14272,7827,572,434
964483974440595500,mera25_gr,2019,1073,25078,8448,1151,297
964483974440595500,mera25_gr,2020,1107,36955,11584,2039,422
964483974440595500,mera25_gr,2021,935,53664,14963,1695,976
966790780869316600,VoltNederland,2018,104,477,116,34,178
966790780869316600,VoltNederland,2019,375,6593,2124,912,116
966790780869316600,VoltNederland,2020,453,6884,1791,369,173
966790780869316600,VoltNederland,2021,2521,89564,12919,5957,237
981859618396803100,attistibai,2018,91,488,131,23,191
981859618396803100,attistibai,2019,54,396,64,20,121
981859618396803100,attistibai,2020,85,698,90,104,50
981859618396803100,attistibai,2021,28,165,20,13,18
994872038685925400,HdsHrvatska,2018,83,21,0,0,NA
994872038685925400,HdsHrvatska,2019,89,15,0,1,NA
994872038685925400,HdsHrvatska,2020,29,12,0,0,NA
994872038685925400,HdsHrvatska,2021,4,2,0,0,NA
10184100777059e5,voltluxembourg,2018,20,178,50,1,30
10184100777059e5,voltluxembourg,2019,15,100,20,0,33
10184100777059e5,voltluxembourg,2020,17,111,23,1,27
10184100777059e5,voltluxembourg,2021,55,820,93,26,99
1038126107508334600,StranaSPOLU,2018,16,19,7,0,7
1038126107508334600,StranaSPOLU,2019,66,239,28,29,15
1038126107508334600,StranaSPOLU,2020,17,34,6,15,NA
1039421972533395500,samoobronaorgpl,2019,22,21,1,0,NA
1039421972533395500,samoobronaorgpl,2020,3,1,0,0,NA
1046734527039778800,SnsStranka,2018,152,771,334,76,291
1046734527039778800,SnsStranka,2019,39,123,48,25,419
1046734527039778800,SnsStranka,2020,8,197,53,16,14
1046734527039778800,SnsStranka,2021,8,545,86,34,38
1057698986109362200,Partido_Alianca,2018,21,154,39,4,NA
1057698986109362200,Partido_Alianca,2019,273,3095,831,119,7
1057698986109362200,Partido_Alianca,2020,110,1551,462,41,NA
1057698986109362200,Partido_Alianca,2021,11,67,12,1,NA
1068076059483140100,stranka_DeSUS,2018,4,2,0,0,NA
1068076059483140100,stranka_DeSUS,2019,6,9,6,4,2
1068076059483140100,stranka_DeSUS,2020,86,1500,352,973,199
1068076059483140100,stranka_DeSUS,2021,3,15,1,23,1
1070088307894349800,PartidoCHEGA,2018,6,52,4,8,NA
1070088307894349800,PartidoCHEGA,2019,461,22668,4160,2433,48
1070088307894349800,PartidoCHEGA,2020,708,87165,12497,8088,174
1070088307894349800,PartidoCHEGA,2021,312,60742,8192,5901,182
1086956832948662300,wiosnabiedronia,2019,787,73058,12118,8808,2983
1086956832948662300,wiosnabiedronia,2020,385,35830,3799,3717,1729
1086956832948662300,wiosnabiedronia,2021,554,36897,4876,4998,520
1087341835373199400,mozemoHR,2020,442,24505,1617,785,76
1087341835373199400,mozemoHR,2021,165,16792,935,634,8
1091811489692962800,hnutihlas,2019,184,2415,241,233,139
1091811489692962800,hnutihlas,2020,114,2599,358,186,157
1091811489692962800,hnutihlas,2021,6,15,1,3,5
1093477205659795500,DomovinskaLiga,2019,314,15924,5245,1152,28
1093477205659795500,DomovinskaLiga,2020,621,40412,10721,2690,11
1093477205659795500,DomovinskaLiga,2021,392,23339,6323,1813,71
1094881364887986200,reformparty_uk,2019,1686,1948847,650577,159504,421
1094881364887986200,reformparty_uk,2020,264,161493,44778,14073,189
1094881364887986200,reformparty_uk,2021,248,98616,31435,7675,522
1096384848606957600,povezimo_se,2019,157,383,194,10,88
1105076343090409500,suverenisti,2019,50,271,63,9,109
1105076343090409500,suverenisti,2020,18,93,19,6,24
1105076343090409500,suverenisti,2021,10,49,15,15,5
1115988278614921200,SinistraUe,2019,87,2624,1115,131,1333
1124931807965790200,CEUScoalition,2019,19,446,283,19,163
1139407285631930400,MiHazank,2019,1,7,1,2,NA
1139407285631930400,MiHazank,2020,902,12687,1245,456,287
1139407285631930400,MiHazank,2021,872,9415,1098,289,263
1224338372686229500,LiberaliHSLS,2020,260,750,108,81,18
1224338372686229500,LiberaliHSLS,2021,50,60,4,34,3
1235692834864468e3,PDR_PT,2020,34,54,0,3,78
1235692834864468e3,PDR_PT,2021,3,2,1,0,28
1249625742004060200,pst_pop,2020,13,48,27,1,NA
1288100439498600400,NLjevica,2020,27,121,21,11,3
1288100439498600400,NLjevica,2021,210,2062,170,171,31
1332330672850149400,fiammatricolore,2020,3,17,5,0,NA
1332330672850149400,fiammatricolore,2021,118,859,336,58,16
1359138887919140900,scotgp,2021,1,8,3,1,NA
